lemme,cgram,genre,freqlem,forms
parti,ADJ,m,13.654,"parti, partis"
creux,ADJ,m,13.596,creux/creuse creux/creuses
hostile,ADJ,,13.596,"hostile, hostiles"
atroce,ADJ,,13.536,"atroce, atroces"
reçu,ADJ,m,13.514,reçu/reçue reçus/reçues
impressionnant,ADJ,m,13.489999999999998,impressionnant/impressionnante impressionnants/impressionnantes
logique,ADJ,,13.452000000000002,"logique, logiques"
positif,ADJ,m,13.442,positif/positive positifs/positives
souple,ADJ,,13.424000000000001,"souple, souples"
sonore,ADJ,,13.422,"sonore, sonores"
naïf,ADJ,m,13.394000000000002,naïf/naïve naïfs/naïves
mal,ADJ,m,13.298000000000002,mal/male males
économique,ADJ,,13.286,"économique, économiques"
redoutable,ADJ,,13.238,"redoutable, redoutables"
remarquable,ADJ,,13.228000000000002,"remarquable, remarquables"
massif,ADJ,m,13.216000000000001,massif/massive massifs/massives
bourgeois,ADJ,m,13.196000000000002,bourgeois/bourgeoise bourgeois/bourgeoises
mou,ADJ,m,13.193999999999999,"mou, mous"
habillé,ADJ,m,13.161999999999999,habillé/habillée habillés/habillées
violet,ADJ,m,13.14,violet/violette violets/violettes
spirituel,ADJ,m,13.072,spirituel/spirituelle spirituels/spirituelles
japonais,ADJ,m,13.004000000000001,japonais/japonaise japonais/japonaises
salaud,ADJ,m,12.998000000000001,"salaud, salauds"
négatif,ADJ,m,12.936,négatif/négative négatifs/négatives
vulgaire,ADJ,,12.92,"vulgaire, vulgaires"
anonyme,ADJ,,12.91,"anonyme, anonymes"
original,ADJ,m,12.886,original/originale originaux/originales
scientifique,ADJ,,12.861999999999998,"scientifique, scientifiques"
désespéré,ADJ,m,12.762,désespéré/désespérée désespérés/désespérées
surprenant,ADJ,m,12.71,surprenant/surprenante surprenants/surprenantes
disponible,ADJ,,12.698,"disponible, disponibles"
levé,ADJ,m,12.678,levé/levée levés/levées
légal,ADJ,m,12.67,légal/légale légaux/légales
illégal,ADJ,m,12.632,illégal/illégale illégaux/illégales
excitant,ADJ,m,12.628,excitant/excitante excitants/excitantes
brisé,ADJ,m,12.622,brisé/brisée brisés
maternel,ADJ,m,12.613999999999999,maternel/maternelle maternels/maternelles
mis,ADJ,m,12.596,mis
marine,ADJ,,12.492,"marine, marines"
menu,ADJ,m,12.482000000000001,menu/menue menus/menues
saoul,ADJ,m,12.454,saoul/saoule saouls/saoules
commandant,ADJ,m,12.448,commandant/commandante commandants
caché,ADJ,m,12.39,caché/cachée cachés/cachées
gay,ADJ,m,12.333999999999998,"gay, gays"
brûlé,ADJ,m,12.328,brûlé/brûlée brûlés/brûlées
interdit,ADJ,m,12.322,interdit/interdite interdits/interdites
dégoûtant,ADJ,m,12.256,dégoûtant/dégoûtante dégoûtants/dégoûtantes
agressif,ADJ,m,12.25,agressif/agressive agressifs/agressives
sublime,ADJ,,12.208,"sublime, sublimes"
postal,ADJ,m,12.128,postal/postale postaux/postales
nord,ADJ,,12.112,nord
sentimental,ADJ,m,12.078,sentimental/sentimentale sentimentaux/sentimentales
européen,ADJ,m,12.021999999999998,européen/européenne européens/européennes
sanglant,ADJ,m,12.014,sanglant/sanglante sanglants/sanglantes
maladroit,ADJ,m,11.943999999999999,maladroit/maladroite maladroits/maladroites
luisant,ADJ,m,11.890000000000002,luisant/luisante luisants/luisantes
allié,ADJ,m,11.868,allié/alliée alliés/alliées
disparu,ADJ,m,11.812000000000001,disparu/disparue disparus/disparues
souriant,ADJ,m,11.792,souriant/souriante souriants/souriantes
inquiétant,ADJ,m,11.784,inquiétant/inquiétante inquiétants/inquiétantes
commercial,ADJ,m,11.77,commercial/commerciale commerciaux/commerciales
glorieux,ADJ,m,11.77,glorieux/glorieuse glorieux/glorieuses
municipal,ADJ,m,11.764,municipal/municipale municipaux/municipales
impérial,ADJ,m,11.71,impérial/impériale impériaux/impériales
aimé,ADJ,m,11.684000000000001,aimé/aimée aimés/aimées
supplémentaire,ADJ,,11.654,"supplémentaire, supplémentaires"
inférieur,ADJ,m,11.646,inférieur/inférieure inférieurs/inférieures
oublié,ADJ,m,11.562,oublié/oubliée oubliés/oubliées
uni,ADJ,m,11.56,uni/unie unis/unies
actif,ADJ,m,11.55,actif/active actifs/actives
insensé,ADJ,m,11.52,insensé/insensée insensés/insensées
métallique,ADJ,,11.516,"métallique, métalliques"
maître,ADJ,m,11.501999999999999,maître/maîtresse maîtres/maîtresses
quatrième,ADJ,,11.486,quatrième
indien,ADJ,m,11.46,indien/indienne indiens/indiennes
gigantesque,ADJ,,11.43,"gigantesque, gigantesques"
funèbre,ADJ,,11.382000000000001,"funèbre, funèbres"
flou,ADJ,m,11.367999999999999,flou/floue flous/floues
étonné,ADJ,m,11.346,étonné/étonnée étonnés/étonnées
pointu,ADJ,m,11.276000000000002,pointu/pointue pointus/pointues
vital,ADJ,m,11.264,vital/vitale vitaux/vitales
ras,ADJ,m,11.262,ras/rase ras/rases
directeur,ADJ,m,11.254,directeur/directrice directeurs/directrices
permanent,ADJ,m,11.236,permanent/permanente permanents/permanentes
multiple,ADJ,,11.232,"multiple, multiples"
cuit,ADJ,m,11.198,cuit/cuite cuits/cuites
honorable,ADJ,,11.188,"honorable, honorables"
clandestin,ADJ,m,11.124,clandestin/clandestine clandestins/clandestines
inévitable,ADJ,,11.06,"inévitable, inévitables"
polonais,ADJ,m,10.938,polonais/polonaise polonais/polonaises
imaginaire,ADJ,,10.932,"imaginaire, imaginaires"
soi-disant,ADJ,,10.92,soi-disant
incertain,ADJ,m,10.918000000000001,incertain/incertaine incertains/incertaines
identique,ADJ,,10.904,"identique, identiques"
majeur,ADJ,m,10.89,majeur/majeure majeurs/majeures
odieux,ADJ,m,10.882000000000001,odieux/odieuse odieux/odieuses
favori,ADJ,m,10.87,favori/favorite favoris/favorites
volé,ADJ,m,10.838000000000001,volé/volée volés/volées
isolé,ADJ,m,10.822000000000001,isolé/isolée isolés/isolées
complice,ADJ,,10.814,"complice, complices"
interne,ADJ,,10.809999999999999,"interne, internes"
mécanique,ADJ,,10.809999999999999,"mécanique, mécaniques"
exquis,ADJ,m,10.772,exquis/exquise exquis/exquises
habile,ADJ,,10.728000000000002,"habile, habiles"
doué,ADJ,m,10.666,doué/douée doués/douées
adulte,ADJ,,10.626,"adulte, adultes"
solennel,ADJ,m,10.612,solennel/solennelle solennels/solennelles
tordu,ADJ,m,10.576,tordu/tordue tordus/tordues
inconscient,ADJ,m,10.565999999999999,inconscient/inconsciente inconscients/inconscientes
liquide,ADJ,,10.564,"liquide, liquides"
clos,ADJ,m,10.556000000000001,clos/close clos/closes
antique,ADJ,,10.542,"antique, antiques"
indépendant,ADJ,m,10.45,"indépendant, indépendants"
anniversaire,ADJ,,10.402000000000001,"anniversaire, anniversaires"
répugnant,ADJ,m,10.386,répugnant/répugnante répugnants/répugnantes
strict,ADJ,m,10.352,strict/stricte stricts/strictes
financier,ADJ,m,10.34,financier/financière financiers/financières
aîné,ADJ,m,10.330000000000002,aîné/aînée aînés/aînées
gênant,ADJ,m,10.306,gênant/gênante gênants/gênantes
épouvantable,ADJ,,10.304,"épouvantable, épouvantables"
féroce,ADJ,,10.286,"féroce, féroces"
incompréhensible,ADJ,,10.283999999999999,"incompréhensible, incompréhensibles"
bruyant,ADJ,m,10.256,bruyant/bruyante bruyants/bruyantes
éclatant,ADJ,m,10.228000000000002,éclatant/éclatante éclatants/éclatantes
traditionnel,ADJ,m,10.19,traditionnel/traditionnelle traditionnels/traditionnelles
sauf,ADJ,m,10.187999999999999,sauf/sauve saufs/sauves
constant,ADJ,m,10.184000000000001,constant/constante constants/constantes
tremblant,ADJ,m,10.178,tremblant/tremblante tremblants/tremblantes
considérable,ADJ,,10.168000000000001,"considérable, considérables"
satisfait,ADJ,m,10.164,satisfait/satisfaite satisfaits/satisfaites
matériel,ADJ,m,10.08,matériel/matérielle matériels/matérielles
authentique,ADJ,,10.072,"authentique, authentiques"
convenable,ADJ,,10.064,"convenable, convenables"
nucléaire,ADJ,,10.022,"nucléaire, nucléaires"
artistique,ADJ,,10.0,"artistique, artistiques"
ouvrier,ADJ,m,9.994,ouvrier/ouvrière ouvriers/ouvrières
provisoire,ADJ,,9.992,"provisoire, provisoires"
intellectuel,ADJ,m,9.991999999999999,intellectuel/intellectuelle intellectuels/intellectuelles
singulier,ADJ,m,9.954,singulier/singulière singuliers/singulières
contraire,ADJ,,9.952,"contraire, contraires"
pathétique,ADJ,,9.934000000000001,"pathétique, pathétiques"
choisi,ADJ,m,9.911999999999999,choisi/choisie choisis/choisies
téléphonique,ADJ,,9.89,"téléphonique, téléphoniques"
favorable,ADJ,,9.876000000000001,"favorable, favorables"
scolaire,ADJ,,9.847999999999999,"scolaire, scolaires"
commode,ADJ,,9.84,"commode, commodes"
critique,ADJ,,9.792000000000002,"critique, critiques"
ignoble,ADJ,,9.786000000000001,"ignoble, ignobles"
peint,ADJ,m,9.741999999999999,peint/peinte peints/peintes
célibataire,ADJ,,9.707999999999998,"célibataire, célibataires"
dramatique,ADJ,,9.693999999999999,"dramatique, dramatiques"
croisé,ADJ,m,9.664,croisé/croisée croisés/croisées
instant,ADJ,m,9.642,instant/instante instants/instantes
valable,ADJ,,9.624,"valable, valables"
têtu,ADJ,m,9.544,têtu/têtue têtus/têtues
donné,ADJ,m,9.534,donné/donnée donnés/données
gêné,ADJ,m,9.530000000000001,gêné/gênée gênés/gênées
loyal,ADJ,m,9.520000000000001,loyal/loyale loyaux/loyales
couché,ADJ,m,9.506,couché/couchée couchés/couchées
indigne,ADJ,,9.494,"indigne, indignes"
payé,ADJ,m,9.488,payé/payée payés/payées
poli,ADJ,m,9.484000000000002,poli/polie polis/polies
animal,ADJ,m,9.474,animal/animale animales
capital,ADJ,m,9.472,capital/capitale capitaux/capitales
apparent,ADJ,m,9.456000000000001,apparent/apparente apparents/apparentes
cru,ADJ,m,9.406,cru/crue crus/crues
dérisoire,ADJ,,9.396,"dérisoire, dérisoires"
obligé,ADJ,m,9.388,obligé/obligée obligés/obligées
écrit,ADJ,m,9.364,écrit/écrite écrits/écrites
infernal,ADJ,m,9.348,infernal/infernale infernaux/infernales
fâché,ADJ,m,9.341999999999999,fâché/fâchée fâchés/fâchées
insolite,ADJ,,9.336,"insolite, insolites"
savant,ADJ,m,9.314,savant/savante savants/savantes
marin,ADJ,m,9.308,"marin, marins"
mélancolique,ADJ,,9.294,"mélancolique, mélancoliques"
allumé,ADJ,m,9.292,allumé/allumée allumés/allumées
occidental,ADJ,m,9.286,occidental/occidentale occidentaux/occidentales
enfoiré,ADJ,m,9.228,enfoiré/enfoirée enfoirés
chargé,ADJ,m,9.225999999999999,chargé/chargée chargés/chargées
révolutionnaire,ADJ,,9.216000000000001,"révolutionnaire, révolutionnaires"
terrestre,ADJ,,9.204,"terrestre, terrestres"
crétin,ADJ,m,9.203999999999999,crétin/crétine crétins
fascinant,ADJ,m,9.2,fascinant/fascinante fascinants/fascinantes
impuissant,ADJ,m,9.168,impuissant/impuissante impuissants/impuissantes
artificiel,ADJ,m,9.136000000000001,artificiel/artificielle artificiels/artificielles
terrifiant,ADJ,m,9.134,terrifiant/terrifiante terrifiants/terrifiantes
volant,ADJ,m,9.132,volant/volante volants/volantes
universel,ADJ,m,9.110000000000001,universel/universelle universels/universelles
rendu,ADJ,m,9.108,rendu/rendue rendus/rendues
perpétuel,ADJ,m,9.096,perpétuel/perpétuelle perpétuels/perpétuelles
excessif,ADJ,m,9.09,excessif/excessive excessifs/excessives
veuf,ADJ,m,9.09,veuf/veuve veufs/veuves
gardien,ADJ,m,9.084,gardien/gardienne gardiens/gardiennes
éclairé,ADJ,m,9.06,éclairé/éclairée éclairés/éclairées
fédéral,ADJ,m,9.056000000000001,fédéral/fédérale fédéraux/fédérales
gracieux,ADJ,m,9.048,gracieux/gracieuse gracieux/gracieuses
collectif,ADJ,m,9.032,collectif/collective collectifs/collectives
déçu,ADJ,m,9.014,déçu/déçue déçus/déçues
parent,ADJ,m,9.006,parent/parente parents/parentes
inhabituel,ADJ,m,9.002,inhabituel/inhabituelle inhabituels/inhabituelles
natal,ADJ,m,8.994,natal/natale natals/natales
trouble,ADJ,,8.975999999999999,"trouble, troubles"
affectueux,ADJ,m,8.956,affectueux/affectueuse affectueux/affectueuses
masculin,ADJ,m,8.940000000000001,masculin/masculine masculins/masculines
irrésistible,ADJ,,8.938,"irrésistible, irrésistibles"
tombé,ADJ,m,8.938,tombé/tombée tombés/tombées
stérile,ADJ,,8.918,"stérile, stériles"
soûl,ADJ,m,8.884,soûl/soûle soûls
conséquent,ADJ,m,8.842,conséquent/conséquente conséquents/conséquentes
douteux,ADJ,m,8.84,douteux/douteuse douteux/douteuses
éteint,ADJ,m,8.838000000000001,éteint/éteinte éteints/éteintes
menaçant,ADJ,m,8.812000000000001,menaçant/menaçante menaçants/menaçantes
puant,ADJ,m,8.808,puant/puante puants/puantes
promis,ADJ,m,8.774000000000001,promis/promise promis/promises
ironique,ADJ,,8.75,"ironique, ironiques"
séduisant,ADJ,m,8.75,séduisant/séduisante séduisants/séduisantes
émouvant,ADJ,m,8.746,émouvant/émouvante émouvants/émouvantes
insignifiant,ADJ,m,8.73,insignifiant/insignifiante insignifiants/insignifiantes
judiciaire,ADJ,,8.724,"judiciaire, judiciaires"
écarté,ADJ,m,8.72,écarté/écartée écartés/écartées
littéraire,ADJ,,8.718,"littéraire, littéraires"
décisif,ADJ,m,8.714,décisif/décisive décisifs/décisives
déchiré,ADJ,m,8.706,déchiré/déchirée déchirés/déchirées
canon,ADJ,m,8.698,"canon, canons"
marron,ADJ,,8.686,marron
quitte,ADJ,,8.652,"quitte, quittes"
pesant,ADJ,m,8.628,pesant/pesante pesants/pesantes
avide,ADJ,,8.6,"avide, avides"
complexe,ADJ,,8.576,"complexe, complexes"
rassurant,ADJ,m,8.572000000000001,rassurant/rassurante rassurants/rassurantes
grotesque,ADJ,,8.536000000000001,"grotesque, grotesques"
couvert,ADJ,m,8.504,couvert/couverte couverts/couvertes
morne,ADJ,,8.5,"morne, mornes"
tu,ADJ,m,8.494,tu/tue tus/tues
avancé,ADJ,m,8.486,avancé/avancée avancés/avancées
roulant,ADJ,m,8.434000000000001,roulant/roulante roulants/roulantes
subit,ADJ,m,8.432,subit/subite subits/subites
passionné,ADJ,m,8.404,passionné/passionnée passionnés/passionnées
sportif,ADJ,m,8.388,sportif/sportive sportifs/sportives
médiocre,ADJ,,8.368,"médiocre, médiocres"
touchant,ADJ,m,8.344000000000001,touchant/touchante touchants/touchantes
sournois,ADJ,m,8.34,sournois/sournoise sournois/sournoises
usé,ADJ,m,8.33,usé/usée usés/usées
policier,ADJ,m,8.302,policier/policière policiers/policières
secondaire,ADJ,,8.296000000000001,"secondaire, secondaires"
comique,ADJ,,8.296,"comique, comiques"
primitif,ADJ,m,8.280000000000001,primitif/primitive primitifs/primitives
cérébral,ADJ,m,8.278,cérébral/cérébrale cérébraux/cérébrales
chiant,ADJ,m,8.27,chiant/chiante chiants/chiantes
pilote,ADJ,,8.262,"pilote, pilotes"
oriental,ADJ,m,8.224,oriental/orientale orientaux/orientales
éventuel,ADJ,m,8.224,éventuel/éventuelle éventuels/éventuelles
impeccable,ADJ,,8.204,"impeccable, impeccables"
sordide,ADJ,,8.202,"sordide, sordides"
louche,ADJ,,8.198,"louche, louches"
automatique,ADJ,,8.187999999999999,"automatique, automatiques"
forcé,ADJ,m,8.182,forcé/forcée forcés/forcées
socialiste,ADJ,,8.172,"socialiste, socialistes"
passionnant,ADJ,m,8.17,passionnant/passionnante passionnants/passionnantes
chanceux,ADJ,m,8.16,chanceux/chanceuse chanceux/chanceuses
cinquième,ADJ,m,8.144,"cinquième, cinquièmes"
souterrain,ADJ,m,8.144,souterrain/souterraine souterrains/souterraines
chimique,ADJ,,8.142,"chimique, chimiques"
résolu,ADJ,m,8.142,résolu/résolue résolus/résolues
argent,ADJ,,8.134,argent
africain,ADJ,m,8.112,africain/africaine africains/africaines
solaire,ADJ,,8.09,"solaire, solaires"
chaleureux,ADJ,m,8.052,chaleureux/chaleureuse chaleureux/chaleureuses
égoïste,ADJ,,8.042,"égoïste, égoïstes"
mourant,ADJ,m,8.032,mourant/mourante mourants/mourantes
inouï,ADJ,m,8.018,inouï/inouïe inouïs/inouïes
soucieux,ADJ,m,8.016,soucieux/soucieuse soucieux/soucieuses
convaincu,ADJ,m,8.014,convaincu/convaincue convaincus/convaincues
successif,ADJ,m,8.01,successif/successive successifs/successives
meurtrier,ADJ,m,8.006,meurtrier/meurtrière meurtriers/meurtrières
pieux,ADJ,m,7.972,pieux/pieuse pieux/pieuses
insensible,ADJ,,7.942,"insensible, insensibles"
mobile,ADJ,,7.936000000000001,"mobile, mobiles"
imprévisible,ADJ,,7.924,"imprévisible, imprévisibles"
obscène,ADJ,,7.904,"obscène, obscènes"
modèle,ADJ,,7.890000000000001,"modèle, modèles"
opposé,ADJ,m,7.890000000000001,opposé/opposée opposés/opposées
inoffensif,ADJ,m,7.884,inoffensif/inoffensive inoffensifs/inoffensives
épuisé,ADJ,m,7.884,épuisé/épuisée épuisés/épuisées
chauve,ADJ,,7.876000000000001,"chauve, chauves"
stable,ADJ,,7.866,"stable, stables"
susceptible,ADJ,,7.864,"susceptible, susceptibles"
glacial,ADJ,m,7.854000000000001,glacial/glaciale glaciaux/glaciales
effrayé,ADJ,m,7.852,effrayé/effrayée effrayés/effrayées
vulnérable,ADJ,,7.843999999999999,"vulnérable, vulnérables"
poussiéreux,ADJ,m,7.832000000000001,poussiéreux/poussiéreuse poussiéreux/poussiéreuses
bavard,ADJ,m,7.83,bavard/bavarde bavards/bavardes
rauque,ADJ,,7.804000000000001,"rauque, rauques"
neutre,ADJ,,7.7940000000000005,"neutre, neutres"
infâme,ADJ,,7.789999999999999,"infâme, infâmes"
matinal,ADJ,m,7.782,matinal/matinale matinaux/matinales
pascal,ADJ,m,7.77,pascal/pascale pascales
ému,ADJ,m,7.77,ému/émue émus/émues
latin,ADJ,m,7.768000000000001,latin/latine latins/latines
monté,ADJ,m,7.768,monté/montée montés/montées
assuré,ADJ,m,7.746,assuré/assurée assurés/assurées
abominable,ADJ,,7.7219999999999995,"abominable, abominables"
nature,ADJ,,7.715999999999999,nature
joint,ADJ,m,7.68,joint/jointe joints/jointes
terne,ADJ,,7.66,"terne, ternes"
confidentiel,ADJ,m,7.634,confidentiel/confidentielle confidentiels/confidentielles
alerte,ADJ,,7.627999999999999,"alerte, alertes"
anormal,ADJ,m,7.604000000000001,anormal/anormale anormaux/anormales
guerrier,ADJ,m,7.56,guerrier/guerrière guerriers/guerrières
tué,ADJ,m,7.558,tué/tuée tués/tuées
revenu,ADJ,m,7.548,revenu/revenue revenus/revenues
diabolique,ADJ,,7.545999999999999,"diabolique, diaboliques"
paternel,ADJ,m,7.542000000000001,paternel/paternelle paternels/paternelles
psychologique,ADJ,,7.518,"psychologique, psychologiques"
culturel,ADJ,m,7.516,culturel/culturelle culturels/culturelles
farouche,ADJ,,7.514,"farouche, farouches"
prodigieux,ADJ,m,7.492000000000001,prodigieux/prodigieuse prodigieux/prodigieuses
relatif,ADJ,m,7.492000000000001,relatif/relative relatifs/relatives
paysan,ADJ,m,7.488,paysan/paysanne paysans/paysannes
mauve,ADJ,,7.476000000000001,"mauve, mauves"
impitoyable,ADJ,,7.476,"impitoyable, impitoyables"
élémentaire,ADJ,,7.474000000000001,"élémentaire, élémentaires"
esclave,ADJ,,7.468,"esclave, esclaves"
mineur,ADJ,m,7.454000000000001,mineur/mineure mineurs/mineures
pitoyable,ADJ,,7.432,"pitoyable, pitoyables"
intéressé,ADJ,m,7.428000000000001,intéressé/intéressée intéressés/intéressées
domestique,ADJ,,7.424,"domestique, domestiques"
paresseux,ADJ,m,7.412,paresseux/paresseuse paresseux/paresseuses
battu,ADJ,m,7.398000000000001,battu/battue battus/battues
voleur,ADJ,m,7.390000000000001,voleur/voleuse voleurs/voleuses
serein,ADJ,m,7.3759999999999994,serein/sereine sereins/sereines
sensé,ADJ,m,7.356,sensé/sensée sensés/sensées
héroïque,ADJ,,7.35,"héroïque, héroïques"
éloigné,ADJ,m,7.348000000000001,éloigné/éloignée éloignés/éloignées
nazi,ADJ,m,7.346,nazi/nazie nazis/nazies
placé,ADJ,m,7.328,placé/placée placés/placées
fréquent,ADJ,m,7.32,fréquent/fréquente fréquents/fréquentes
animé,ADJ,m,7.2940000000000005,animé/animée animés/animées
gluant,ADJ,m,7.256,gluant/gluante gluants/gluantes
combattant,ADJ,m,7.250000000000001,combattant/combattante combattants/combattantes
moite,ADJ,,7.244000000000001,"moite, moites"
stupéfait,ADJ,m,7.242,stupéfait/stupéfaite stupéfaits/stupéfaites
fade,ADJ,,7.208,"fade, fades"
rêveur,ADJ,m,7.198,rêveur/rêveuse rêveurs/rêveuses
gonflé,ADJ,m,7.192000000000001,gonflé/gonflée gonflés/gonflées
ouest,ADJ,,7.178000000000001,ouest
insolent,ADJ,m,7.176,insolent/insolente insolents/insolentes
portant,ADJ,m,7.168,portant/portante portants
agité,ADJ,m,7.166,agité/agitée agités/agitées
radieux,ADJ,m,7.164,radieux/radieuse radieux/radieuses
viril,ADJ,m,7.164,viril/virile virils/viriles
rituel,ADJ,m,7.162000000000001,rituel/rituelle rituels/rituelles
touché,ADJ,m,7.151999999999999,touché/touchée touchés/touchées
orphelin,ADJ,m,7.138,orphelin/orpheline orphelins/orphelines
pendant,ADJ,m,7.136,pendant/pendante pendants/pendantes
lamentable,ADJ,,7.1240000000000006,"lamentable, lamentables"
atomique,ADJ,,7.122,"atomique, atomiques"
arrêté,ADJ,m,7.116,arrêté/arrêtée arrêtés/arrêtées
suisse,ADJ,,7.113999999999999,suisse/suissesse suisses
furtif,ADJ,m,7.1080000000000005,furtif/furtive furtifs/furtives
somptueux,ADJ,m,7.1080000000000005,somptueux/somptueuse somptueux/somptueuses
spatial,ADJ,m,7.103999999999999,spatial/spatiale spatiaux/spatiales
accompli,ADJ,m,7.09,accompli/accomplie accomplis/accomplies
vertical,ADJ,m,7.088000000000001,vertical/verticale verticaux/verticales
salé,ADJ,m,7.086,salé/salée salés/salées
allongé,ADJ,m,7.08,allongé/allongée allongés/allongées
industriel,ADJ,m,7.0760000000000005,industriel/industrielle industriels/industrielles
monotone,ADJ,,7.0760000000000005,"monotone, monotones"
navré,ADJ,m,7.068,navré/navrée navrés/navrées
expert,ADJ,m,7.056000000000001,expert/experte experts/expertes
intolérable,ADJ,,7.05,"intolérable, intolérables"
sot,ADJ,m,7.048,sot/sotte sots/sottes
porteur,ADJ,m,7.045999999999999,porteur/porteuse porteurs/porteuses
menteur,ADJ,m,7.014,menteur/menteuse menteurs/menteuses
cochon,ADJ,m,7.007999999999999,cochon/cochonne cochons/cochonnes
jumeau,ADJ,m,7.004,jumeau/jumelle jumelles
étudiant,ADJ,m,7.001999999999999,étudiant/étudiante étudiants/étudiantes
radical,ADJ,m,6.994,radical/radicale radicaux/radicales
psychiatrique,ADJ,,6.9559999999999995,"psychiatrique, psychiatriques"
respectable,ADJ,,6.946,"respectable, respectables"
mondain,ADJ,m,6.934,mondain/mondaine mondains/mondaines
parallèle,ADJ,,6.917999999999999,"parallèle, parallèles"
excité,ADJ,m,6.912000000000001,excité/excitée excités/excitées
lucide,ADJ,,6.892,"lucide, lucides"
foncé,ADJ,m,6.868,foncé/foncée foncés/foncées
orange,ADJ,,6.827999999999999,orange
grandiose,ADJ,,6.82,"grandiose, grandioses"
plaisant,ADJ,m,6.82,plaisant/plaisante plaisants/plaisantes
sanguin,ADJ,m,6.815999999999999,sanguin/sanguine sanguins/sanguines
égaré,ADJ,m,6.814,égaré/égarée égarés/égarées
céleste,ADJ,,6.808,"céleste, célestes"
distrait,ADJ,m,6.796,distrait/distraite distraits/distraites
colonial,ADJ,m,6.79,colonial/coloniale coloniaux/coloniales
blême,ADJ,,6.78,"blême, blêmes"
distingué,ADJ,m,6.78,distingué/distinguée distingués/distinguées
turc,ADJ,m,6.766,turc/turque turcs/turques
conjugal,ADJ,m,6.764,conjugal/conjugale conjugaux/conjugales
costaud,ADJ,m,6.756,costaud/costaude costauds/costaudes
réussi,ADJ,m,6.746,réussi/réussie réussis/réussies
typique,ADJ,,6.74,"typique, typiques"
sensuel,ADJ,m,6.731999999999999,sensuel/sensuelle sensuels/sensuelles
détaché,ADJ,m,6.728,détaché/détachée détachés/détachées
vaillant,ADJ,m,6.702,vaillant/vaillante vaillants/vaillantes
ingrat,ADJ,m,6.69,ingrat/ingrate ingrats/ingrates
irréel,ADJ,m,6.676,irréel/irréelle irréels/irréelles
basque,ADJ,,6.670000000000001,"basque, basques"
bien-aimé,ADJ,m,6.67,bien-aimé/bien-aimée bien-aimés/bien-aimées
protecteur,ADJ,m,6.66,protecteur/protectrice protecteurs/protectrices
marchand,ADJ,m,6.659999999999999,marchand/marchande marchands/marchandes
souris,ADJ,m,6.654,souris
flottant,ADJ,m,6.65,flottant/flottante flottants/flottantes
malsain,ADJ,m,6.65,malsain/malsaine malsains/malsaines
confiant,ADJ,m,6.619999999999999,confiant/confiante confiants/confiantes
triple,ADJ,,6.612,"triple, triples"
posé,ADJ,m,6.585999999999999,posé/posée posés/posées
vitré,ADJ,m,6.585999999999999,vitré/vitrée vitrés/vitrées
érotique,ADJ,,6.576,"érotique, érotiques"
diplomatique,ADJ,,6.568,"diplomatique, diplomatiques"
réaliste,ADJ,,6.553999999999999,"réaliste, réalistes"
issu,ADJ,m,6.548,issu/issue issus/issues
éblouissant,ADJ,m,6.538,éblouissant/éblouissante éblouissants/éblouissantes
obligatoire,ADJ,,6.53,"obligatoire, obligatoires"
inverse,ADJ,,6.516,"inverse, inverses"
martial,ADJ,m,6.515999999999999,martial/martiale martiaux/martiales
roman,ADJ,m,6.497999999999999,roman/romane romans/romanes
illustre,ADJ,,6.492,"illustre, illustres"
fondamental,ADJ,m,6.49,fondamental/fondamentale fondamentaux/fondamentales
artiste,ADJ,,6.4879999999999995,"artiste, artistes"
imperceptible,ADJ,,6.474,"imperceptible, imperceptibles"
limpide,ADJ,,6.460000000000001,"limpide, limpides"
anxieux,ADJ,m,6.444000000000001,anxieux/anxieuse anxieux/anxieuses
libéré,ADJ,m,6.43,libéré/libérée libérés/libérées
suspendu,ADJ,m,6.43,suspendu/suspendue suspendus/suspendues
ravi,ADJ,m,6.4159999999999995,ravi/ravie ravis/ravies
antérieur,ADJ,m,6.3999999999999995,antérieur/antérieure antérieurs/antérieures
administratif,ADJ,m,6.394,administratif/administrative administratifs/administratives
tiré,ADJ,m,6.394,tiré/tirée tirés/tirées
inerte,ADJ,,6.388,"inerte, inertes"
égyptien,ADJ,m,6.380000000000001,égyptien/égyptienne égyptiens/égyptiennes
miraculeux,ADJ,m,6.362,miraculeux/miraculeuse miraculeux/miraculeuses
errant,ADJ,m,6.356000000000001,errant/errante errants/errantes
formel,ADJ,m,6.3500000000000005,formel/formelle formels/formelles
organisé,ADJ,m,6.348,organisé/organisée organisés/organisées
musulman,ADJ,m,6.34,musulman/musulmane musulmans/musulmanes
mouvant,ADJ,m,6.3340000000000005,mouvant/mouvante mouvants/mouvantes
épatant,ADJ,m,6.322,épatant/épatante épatants/épatantes
mat,ADJ,m,6.3,mat/mate mats/mates
exemplaire,ADJ,,6.299999999999999,"exemplaire, exemplaires"
voulu,ADJ,m,6.299999999999999,voulu/voulue voulus/voulues
futé,ADJ,m,6.2940000000000005,futé/futée futés/futées
immortel,ADJ,m,6.292,immortel/immortelle immortels/immortelles
mexicain,ADJ,m,6.264,mexicain/mexicaine mexicains/mexicaines
vicieux,ADJ,m,6.2620000000000005,vicieux/vicieuse vicieux/vicieuses
effroyable,ADJ,,6.242,"effroyable, effroyables"
